controller,timestamp,step,hour,ambient_c,it_kw,dhw_demand_kw,process_demand_kw,cooling_demand_kw,grid_available,grid_roster_available,site_captured_kw,captured_kw,hp_absorbed_kw,hp_compressor_kw,hp_delivered_kw,hp_units_on,dhw_heat_kw,process_heat_kw,absorption_heat_kw,orc_heat_kw,store_charge_kw,store_discharge_kw,store_energy_kwh,store_soc,store_standing_loss_kw,buffer_charge_kw,buffer_discharge_kw,buffer_energy_kwh,buffer_standing_loss_kw,rejected_kw,absorption_cooling_kw,orc_electric_kw,fallback_dhw_kw,fallback_process_kw,fallback_cooling_kw,baseline_rejection_electric_kw,actual_rejection_electric_kw,cooling_electric_saving_kw,grid_electric_kw,diesel_electric_kw,net_cost_inr,source_balance_residual_kw,hp_balance_residual_kw,store_balance_residual_kw,buffer_balance_residual_kw
naive,2026-01-05 07:45:00,31,7.75,21.05706,3124.228,662.9605,11.53214,23.25324,1,1,2186.96,2186.643,596.7651,312.4396,909.2048,2,82.7001,5.418331,21.08632,800,0,212.9293,200,0.1,0.1594818,0.3172331,0,250,0.3172331,1589.878,16.69074,61.99296,367.3311,6.113812,6.562501,39.36528,28.6178,10.74748,342.1634,0,1258.777,0,5.684342e-14,-1.004752e-14,4.263256e-14
naive,2026-01-05 08:00:00,32,8,21.30568,3171.34,594.2956,381.9427,23.53698,1,1,2219.938,2219.621,1159.651,474.4124,1634.063,4,307.1085,5.609387,21.34534,800,500,0,324.9685,0.1624843,0.1259371,0.3172331,0,250,0.3172331,1059.97,16.85331,61.73147,287.1872,376.3333,6.683673,39.95889,19.07946,20.87942,494.6234,0,2064.372,0,-5.684342e-14,1.24345e-13,4.263256e-14
naive,2026-01-05 08:15:00,33,8.25,21.52519,3165.698,496.3102,374.1734,35.52071,1,1,2215.989,2215.672,529.1373,292.4639,821.6012,2,0,0,21.60116,800,0,332.8245,241.7112,0.1208556,0.2046279,0.3172331,0,250,0.3172331,1686.534,17.01736,61.5006,180.4991,357.1599,18.50335,39.8878,30.35762,9.530182,325.9671,0,1510.208,0,0,-7.993606e-15,4.263256e-14
naive,2026-01-05 08:30:00,34,8.5,21.6913,3191.315,378.3514,369.0254,36.49006,1,1,2233.921,2233.603,668.6407,335.5933,1004.234,3,154.4272,27.51813,22.28868,800,0,166.6927,200,0.1,0.152202,0.3172331,0,250,0.3172331,1564.963,17.52937,61.32589,57.23156,341.5072,18.96069,40.21057,28.16933,12.04124,366.9961,0,1352.825,0,0,-5.800915e-15,4.263256e-14
naive,2026-01-05 08:45:00,35,8.75,21.94309,3229.239,322.5875,377.2587,43.82734,1,1,2260.467,2260.15,1194.909,488.0946,1683.004,4,322.7551,37.27548,22.97318,800,500,0,324.9685,0.1624843,0.1259371,0.3172331,0,250,0.3172331,1065.241,18.02143,61.06108,0,339.9832,25.8059,40.68841,19.17434,21.51407,511.6906,0,1541.159,0,-5.684342e-14,1.24345e-13,4.263256e-14
naive,2026-01-05 09:00:00,36,9,21.74871,3294.112,267.5842,383.6008,38.57866,1,1,2305.879,2305.561,530.7183,293.1608,823.8791,2,0,0,23.87915,800,0,369.4699,232.5499,0.1162749,0.2046279,0.3172331,0,250,0.3172331,1774.843,18.76926,61.26551,0,336.8814,19.8094,41.50581,31.94718,9.55864,328.4898,0,1169.176,0,0,-6.483702e-14,4.263256e-14
naive,2026-01-05 09:15:00,37,9.25,22.06946,3318.182,242.8063,381.9975,41.49629,1,1,2322.727,2322.41,718.4223,353.1643,1071.587,3,191.2063,55.82436,24.55592,800,0,130.0531,200,0.1,0.1464333,0.3172331,0,250,0.3172331,1603.988,19.2382,60.92817,0,326.1731,22.25809,41.80909,28.87178,12.93731,385.8589,0,1265.822,0,-1.136868e-13,-7.355228e-15,4.263256e-14
naive,2026-01-05 09:30:00,38,9.5,22.13899,3324.885,191.3283,387.9092,42.58722,1,1,2327.42,2327.102,1212.588,496.3117,1708.899,4,319.1949,64.40786,25.29653,800,500,0,324.9685,0.1624843,0.1259371,0.3172331,0,250,0.3172331,1114.515,19.80435,60.85504,0,323.5013,22.78287,41.89355,20.06127,21.83229,520.2911,0,1530.16,0,-5.684342e-14,1.24345e-13,4.263256e-14
naive,2026-01-05 09:45:00,39,9.75,22.12573,3323.562,170.3582,392.6008,45.30102,1,1,2326.493,2326.176,532.2148,293.8206,826.0354,2,0,0,26.03535,800,0,388.619,227.7626,0.1138813,0.2046279,0.3172331,0,250,0.3172331,1793.961,20.38553,60.86899,0,319.8981,24.91549,41.87688,32.2913,9.585576,330.3957,0,1144.138,0,-5.684342e-14,-7.993606e-15,4.263256e-14
naive,2026-01-05 10:00:00,40,10,22.37518,3359.051,130.8644,396.0695,51.38509,1,1,2351.336,2351.018,745.154,363.7398,1108.894,3,201.3703,80.70022,26.82333,800,0,110.907,200,0.1,0.1434188,0.3172331,0,250,0.3172331,1605.864,20.94898,60.60663,0,315.3693,30.43611,42.32404,28.90556,13.41848,397.9032,0,1271.636,0,-2.273737e-13,-3.13638e-15,4.263256e-14
