controller,timestamp,step,hour,ambient_c,it_kw,dhw_demand_kw,process_demand_kw,cooling_demand_kw,grid_available,grid_roster_available,site_captured_kw,captured_kw,hp_absorbed_kw,hp_compressor_kw,hp_delivered_kw,hp_units_on,dhw_heat_kw,process_heat_kw,absorption_heat_kw,orc_heat_kw,store_charge_kw,store_discharge_kw,store_energy_kwh,store_soc,store_standing_loss_kw,buffer_charge_kw,buffer_discharge_kw,buffer_energy_kwh,buffer_standing_loss_kw,rejected_kw,absorption_cooling_kw,orc_electric_kw,fallback_dhw_kw,fallback_process_kw,fallback_cooling_kw,baseline_rejection_electric_kw,actual_rejection_electric_kw,cooling_electric_saving_kw,grid_electric_kw,diesel_electric_kw,net_cost_inr,source_balance_residual_kw,hp_balance_residual_kw,store_balance_residual_kw,buffer_balance_residual_kw
naive,2026-01-05 09:30:00,38,9.5,32.05997,3474.42,115.5427,281.6825,112.4912,1,1,2432.094,2431.777,664.4163,340.458,1004.874,3,97.87828,44.23446,62.76155,800,0,77.78275,200,0.1,0.1382035,0.3172331,0,250,0.3172331,1767.361,44.15402,50.4207,0,237.4481,68.33722,514.9029,374.171,140.7319,729.0968,0,1811.068,0,5.684342e-14,-1.970646e-15,4.263256e-14
naive,2026-01-05 09:45:00,39,9.75,32.23507,3494.713,94.05572,286.7415,127.7473,1,1,2446.299,2445.982,1117.858,471.8082,1589.666,4,174.1195,50.32287,65.22369,800,500,0,324.9685,0.1624843,0.1259371,0.3172331,0,250,0.3172331,1328.124,45.79482,50.23653,0,236.4187,81.95243,520.0308,282.3307,237.7001,771.5602,0,1894.427,0,-5.684342e-14,1.24345e-13,4.263256e-14
naive,2026-01-05 10:00:00,40,10,32.50501,3530.313,79.0541,291.8818,122.3538,1,1,2471.219,2470.902,561.4116,306.6919,868.1035,2,0,0,68.10353,800,0,228.3513,267.8295,0.1339148,0.2046279,0.3172331,0,250,0.3172331,1909.49,47.66974,49.95262,0,235.6485,74.68405,528.6654,408.4953,120.1701,731.1643,0,1812.626,0,-5.684342e-14,-3.641532e-14,4.263256e-14
naive,2026-01-05 10:15:00,41,10.25,32.98364,3510.657,62.64832,291.6898,144.4529,1,1,2457.46,2457.143,563.1893,307.4756,870.665,2,0,0,70.66495,800,0,231.829,209.8301,0.1049151,0.1686483,0.3172331,0,250,0.3172331,1893.953,49.19206,49.44923,0,229.7089,95.2608,531.7106,409.787,121.9236,737.8738,0,1816.365,0,0,-2.206568e-14,4.263256e-14
naive,2026-01-05 10:30:00,42,10.5,33.1307,3550.734,65.19969,292.3874,157.6507,1,1,2485.514,2485.196,711.7044,357.7089,1069.413,3,128.1073,67.45012,73.8559,800,0,39.18843,200,0.1,0.132127,0.3172331,0,250,0.3172331,1773.492,51.32649,49.29456,0,224.9373,106.3242,539.6694,385.071,154.5983,765.8657,0,1864.292,0,-5.684342e-14,-1.44329e-15,4.263256e-14
naive,2026-01-05 10:45:00,43,10.75,33.24285,3602.899,55.42314,291.5821,171.234,1,1,2522.029,2521.712,1134.639,480.3003,1614.939,4,164.9214,72.68122,77.33643,800,500,0,324.9685,0.1624843,0.1259371,0.3172331,0,250,0.3172331,1387.073,53.67591,49.17661,0,218.9009,117.5581,549.0686,301.9784,247.0902,807.8721,0,1938.025,0,-1.705303e-13,1.24345e-13,4.263256e-14
naive,2026-01-05 11:00:00,44,11,33.42753,3616.34,37.75283,292.9056,196.9879,0,0,2531.438,2531.121,570.431,310.6682,881.0992,2,0,0,81.0992,800,0,240.089,264.8951,0.1324476,0.2046279,0.3172331,0,250,0.3172331,1960.69,56.16767,48.98238,0,215.2493,140.8202,553.5651,428.7561,124.809,0,770.2183,4552.4,0,-5.684342e-14,-3.641532e-14,4.263256e-14
naive,2026-01-05 11:15:00,45,11.25,33.81478,3642.626,46.72012,297.3315,225.1651,0,0,2549.838,2549.521,573.4914,312.0173,885.5088,2,0,0,85.50879,800,0,242.1017,204.328,0.102164,0.1668006,0.3172331,0,250,0.3172331,1976.029,58.95675,48.57508,0,214.8919,166.2084,562.8317,436.1735,126.6581,0,784.8784,4632.873,0,0,-9.742207e-15,4.263256e-14
naive,2026-01-05 11:30:00,46,11.5,34.0447,3672.023,47.65517,299.1523,253.5629,0,0,2570.416,2570.099,746.2274,371.5107,1117.738,3,140.0236,87.11112,90.60338,800,0,17.18326,200,0.1,0.1286623,0.3172331,0,250,0.3172331,1823.871,62.30273,48.33327,0,212.0412,191.2602,570.559,404.8474,165.7116,0,818.8125,4814.865,0,1.136868e-13,-1.609823e-15,4.263256e-14
naive,2026-01-05 11:45:00,47,11.75,34.4778,3668.49,52.64114,297.0091,280.4984,0,0,2567.943,2567.626,1153.176,489.6674,1642.843,4,154.876,91.62263,96.34484,800,500,0,324.9685,0.1624843,0.1259371,0.3172331,0,250,0.3172331,1414.45,65.91698,47.87775,0,205.3864,214.5814,576.1024,317.3232,258.7792,0,855.1306,5003.648,0,-5.684342e-14,1.24345e-13,4.263256e-14
