controller,timestamp,step,hour,ambient_c,it_kw,dhw_demand_kw,process_demand_kw,cooling_demand_kw,grid_available,grid_roster_available,site_captured_kw,captured_kw,hp_absorbed_kw,hp_compressor_kw,hp_delivered_kw,hp_units_on,dhw_heat_kw,process_heat_kw,absorption_heat_kw,orc_heat_kw,store_charge_kw,store_discharge_kw,store_energy_kwh,store_soc,store_standing_loss_kw,buffer_charge_kw,buffer_discharge_kw,buffer_energy_kwh,buffer_standing_loss_kw,rejected_kw,absorption_cooling_kw,orc_electric_kw,fallback_dhw_kw,fallback_process_kw,fallback_cooling_kw,baseline_rejection_electric_kw,actual_rejection_electric_kw,cooling_electric_saving_kw,grid_electric_kw,diesel_electric_kw,net_cost_inr,source_balance_residual_kw,hp_balance_residual_kw,store_balance_residual_kw,buffer_balance_residual_kw
tuned,2026-01-05 13:00:00,52,13,35.325,3741.012,59.14705,293.3262,397.3798,0,0,2618.708,2618.391,0,0,0,0,0,0,0,0,0,259.9157,1265.367,0.6326835,0.8378313,0.3172331,0,250,0.3172331,2618.391,0,0,0,181.6073,397.3798,600.0363,599.9636,0.07268903,0,691.017,4113.866,0,0,1.44329e-14,4.263256e-14
tuned,2026-01-05 13:15:00,53,13.25,35.50132,3721.961,58.56092,290.6732,420.925,0,0,2605.373,2605.056,0,0,0,0,0,0,0,0,0,261.6621,1199.752,0.5998762,0.7967831,0.3172331,0,250,0.3172331,2605.056,0,0,0,175.5277,420.925,599.6456,599.5726,0.07301351,0,696.4515,4133.269,0,0,6.805667e-14,4.263256e-14
tuned,2026-01-05 13:30:00,54,13.5,35.85047,3699.497,47.96818,286.7661,448.8949,0,0,2589.648,2589.331,0,0,0,0,0,0,0,0,0,263.2838,1133.743,0.5668713,0.7554665,0.3172331,0,250,0.3172331,2589.331,0,0,0,168.3701,448.8949,601.3421,601.2684,0.07366468,0,705.5063,4170.723,0,0,-1.652012e-13,4.263256e-14
tuned,2026-01-05 13:45:00,55,13.75,35.93567,3715.506,60.10864,286.1123,455.5228,1,0,2600.855,2600.537,0,0,0,0,0,0,0,0,0,264.5829,1067.418,0.5337092,0.7139011,0.3172331,0,250,0.3172331,2600.537,0,0,0,164.6551,455.5228,605.2614,605.1875,0.07382532,711.1951,0,1706.42,0,0,-3.841372e-14,4.263256e-14
tuned,2026-01-05 14:00:00,56,14,36.27161,3683.713,58.717,282.9721,484.9447,1,1,2578.599,2578.282,584.6344,181.4063,766.0407,2,141.6432,124.3975,0,0,500,0,1192.25,0.5961252,0.6721377,0.3172331,0,250,0.3172331,1993.647,0,0,0,158.5746,484.9447,605.2875,467.9789,137.3086,763.2187,0,1799.979,0,2.842171e-14,1.433298e-13,4.263256e-14
tuned,2026-01-05 14:15:00,57,14.25,36.47379,3694.899,61.65734,282.3349,503.3848,1,1,2586.43,2586.112,585.4354,181.9325,767.3678,2,140.1883,127.1795,0,0,500,0,1317.063,0.6585313,0.7507426,0.3172331,0,250,0.3172331,2000.677,0,0,0,155.1554,503.3848,610.3117,472.0935,138.2182,772.8081,0,1813.259,0,0,-1.462164e-13,4.263256e-14
tuned,2026-01-05 14:30:00,58,14.5,36.50495,3763.75,71.32709,281.8171,513.4058,1,1,2634.625,2634.308,197.942,70.74696,268.689,1,138.8343,129.8546,0,0,0,0,1316.855,0.6584277,0.8293351,0.3172331,0,250,0.3172331,2436.366,0,0,0,151.9625,513.4058,622.1875,575.3671,46.82048,767.3589,0,1796.853,0,0,-2.891021e-13,4.263256e-14
tuned,2026-01-05 14:45:00,59,14.75,36.64793,3753.945,71.73551,290.7278,530.3923,1,1,2627.762,2627.445,198.841,71.27939,270.1204,1,137.6902,132.4302,0,0,0,0,1316.648,0.658324,0.8292045,0.3172331,0,250,0.3172331,2428.604,0,0,0,158.2976,530.3923,622.8801,575.672,47.20813,772.6747,0,1818.413,0,0,2.396972e-13,4.263256e-14
tuned,2026-01-05 15:00:00,60,15,36.82641,3758.178,75.50082,290.5177,543.7496,1,1,2630.724,2630.407,199.8184,71.84104,271.6595,1,136.5909,135.0685,0,0,0,0,1316.441,0.6582204,0.829074,0.3172331,0,250,0.3172331,2430.589,0,0,0,155.4491,543.7496,626.4979,578.8363,47.66161,780.1695,0,1828.489,0,4.263256e-14,1.547651e-13,4.263256e-14
tuned,2026-01-05 15:15:00,61,15.25,37.01954,3724.597,72.76826,286.4404,547.573,1,1,2607.218,2606.901,200.8093,72.39702,273.2063,1,135.5894,137.6169,0,0,0,0,1316.234,0.6581168,0.8289435,0.3172331,0,250,0.3172331,2406.091,0,0,0,148.8235,547.573,624.0573,575.9161,48.14115,779.3789,0,1815.478,0,2.842171e-14,-1.414424e-13,4.263256e-14
