run_id,study_group,scenario,city,controller,seed,days,demand_scale,perfect_forecast,parameter_draw,recovery_fraction_it,recovery_fraction_captured,it_heat_mwh,captured_mwh,absorbed_mwh,compressor_mwh,dhw_delivered_mwh,process_delivered_mwh,dhw_hp_mwh,process_hp_mwh,absorption_heat_mwh,absorption_cooling_mwh,orc_heat_mwh,orc_electric_mwh,store_charge_mwh,store_charge_commanded_mwh,store_discharge_mwh,store_discharge_dhw_mwh,store_discharge_process_mwh,dumped_heat_mwh,surplus_cooling_mwh,store_net_change_mwh,store_standing_loss_mwh,buffer_net_change_mwh,buffer_standing_loss_mwh,rejected_mwh,unmet_demand_percent,fallback_demand_percent,cooling_electric_saving_percent,net_cost_inr,max_source_residual_kw,max_hp_residual_kw,max_store_residual_kw,max_buffer_residual_kw,max_service_residual_kw,max_balance_residual_kw,mpc_solves,mpc_time_limited_solves,parameters_json
sweep__B__tuned__seed3__days30__scale3__perfect0__drawnone,sweep,B,Bhopal,tuned,3,30,3.0,False,-1,0.2359142246884859,0.3370203209835513,2055.5952007413107,1438.9166405189176,484.9441480562589,155.27672499425853,467.9371530216446,129.8260512432994,398.0902684994626,148.36680874754592,0.0,0.0,0.0,0.0,93.76379580350893,93.76379580350893,93.95788885068556,82.2351222496053,11.72276660108026,42.65176183275011,0.0,-0.5500826412446579,0.3559895940680247,0.125,0.2283681524982908,953.6191243101604,0.0,31.21494631455875,33.75130592973226,5706321.106524042,0.0,3.410605131648481e-13,4.750644322371045e-13,7.815970093361102e-14,2.948752353404417e-13,4.750644322371045e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__A__tuned__seed4__days30__scale0.5__perfect0__drawnone,sweep,A,Nagpur,tuned,4,30,0.5,False,-1,0.0484358439575369,0.0691940627964814,2489.521795274158,1742.6652566919108,120.58208920478648,45.72464978814998,51.98715014644603,26.17360128402083,32.39547961226341,22.591987045847468,81.22385644966212,52.14298730480054,0.0,0.0,30.09541588516345,30.09541588516345,29.275192481198022,20.87558751012679,8.399604971071236,6.101907708842044,1.7873743478491435,0.1114372072760347,0.7087861966893984,0.125,0.2283681524982908,1621.7297993346265,0.0,21.381500864384343,7.09616396776234,5392015.7217445765,0.0,1.7053025658242404e-13,4.816147480823929e-13,7.815970093361102e-14,9.237055564881302e-14,4.816147480823929e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__B__tuned__seed4__days30__scale3__perfect0__drawnone,sweep,B,Bhopal,tuned,4,30,3.0,False,-1,0.2365715178933073,0.3379593112761532,2058.004684093304,1440.603278865313,486.86529194748937,155.78200538022614,470.8409803089361,129.14218288880892,400.8366062028925,147.92119980194292,0.0,0.0,0.0,0.0,93.88949132288003,93.88949132288003,94.08284423626162,82.49017799543375,11.592666240827848,42.85748704335201,0.0,-0.5500826412446579,0.356729727863092,0.125,0.2283681524982908,953.3846187653252,0.0,30.961833252348427,34.06380075265324,5627397.523207921,0.0,3.410605131648481e-13,4.803935027553052e-13,7.815970093361102e-14,3.410605131648481e-13,4.803935027553052e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__A__mpc__seed0__days30__scale1__perfect0__drawnone,sweep,A,Nagpur,mpc,0,30,1.0,False,-1,0.0998215901448911,0.1426022716355588,2488.7906894790817,1742.153482635357,248.43504416160195,91.64876891482768,108.34398368113196,54.07068865798821,50.00830571588249,15.828404783127109,173.99659664842002,110.60105748016107,0.0054070895,0.0003357116151387,100.20786248388455,100.2450988395,100.05020834190977,60.61186724018962,39.43834110172013,3.509482857414588,5.485374890301895,-0.3635926914088366,0.5212468333836596,0.125,0.2283681524982908,1493.3650703212568,0.0,16.769842398240037,14.799752152375918,5657383.95297172,0.0,3.410605131648481e-13,4.830580380144056e-13,7.815970093361102e-14,1.5099033134902134e-13,4.830580380144056e-13,1440,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__B__mpc__seed0__days30__scale5__perfect0__drawnone,sweep,B,Bhopal,mpc,0,30,5.0,False,-1,0.3749237759916488,0.5356053942737841,2057.4003033027075,1440.180212311895,771.3682904406146,243.21685872981496,749.8984310157925,208.3982867018347,692.9545791075001,200.44687367577205,0.07493448925,0.0558857718102224,0.0,0.0,120.68930907875271,121.1087618979075,120.91699041390056,80.90803937552182,40.008951038378726,56.44117829870012,0.0,-0.7248497731780147,0.4971684380301754,0.125,0.2283681524982908,668.4585537187822,0.0,33.37147168825668,53.6577437711205,7181135.259578043,0.0,5.684341886080801e-13,4.82280881897168e-13,7.815970093361102e-14,4.831690603168681e-13,5.684341886080801e-13,1440,11,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__A__mpc__seed1__days30__scale1__perfect0__drawnone,sweep,A,Nagpur,mpc,1,30,1.0,False,-1,0.1006050008469181,0.1437214297813116,2485.7953327856485,1740.0567329499538,250.08344156016528,92.38430192241744,108.41430299115298,53.894047670861646,50.0525864773675,15.590907114878238,176.65482945018698,113.1638780026325,0.0285231679999999,0.0018793716663174,100.11811426354328,100.14089727215,99.9709115642348,60.45880840286615,39.51210316136866,3.328837503072627,4.418242593772441,-0.3735791842041077,0.520781883512589,0.125,0.2283681524982908,1489.6199232372903,0.0,16.195806142556275,14.91831374520451,5649573.106912352,0.0,2.842170943040401e-13,4.82058837292243e-13,7.815970093361102e-14,1.7053025658242404e-13,4.82058837292243e-13,1440,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__B__mpc__seed1__days30__scale5__perfect0__drawnone,sweep,B,Bhopal,mpc,1,30,5.0,False,-1,0.3750183156418013,0.5357404509168592,2054.9241417694693,1438.4468992386282,770.6341904180606,242.9946842669626,750.7436963550965,208.17603872757323,693.4190086407501,200.2316696826457,0.18670301275,0.1389346201669344,0.0,0.0,119.25761737078253,119.7914933488775,119.53848711160283,80.07405816217614,39.4644289494267,54.8033063304238,0.0,-0.790230777678692,0.5093610368583809,0.125,0.2283681524982908,667.4593406680697,0.0,33.316204807704985,53.808647862419065,7196985.906534105,0.0,5.684341886080801e-13,4.810596365700803e-13,7.815970093361102e-14,4.301559108910169e-13,5.684341886080801e-13,1440,8,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__A__mpc__seed2__days30__scale1__perfect0__drawnone,sweep,A,Nagpur,mpc,2,30,1.0,False,-1,0.098703177795058,0.1410045397072258,2491.379377552548,1743.965564286783,245.90706165751024,90.5080220041938,108.80933834423844,54.01856500351956,49.3874410746426,15.746991879926076,170.19706533963537,109.06798951907504,0.0,0.0,101.02712395034864,101.0835853675,101.1222134173168,61.68886627790745,39.43334713940933,3.485204441278815,4.485239400970893,-0.6146693558334008,0.5195798888652605,0.125,0.2283681524982908,1497.705134476775,0.0,17.07472093773993,14.631516056820123,5650240.51811245,0.0,2.842170943040401e-13,4.799494135454552e-13,7.815970093361102e-14,1.7053025658242404e-13,4.799494135454552e-13,1440,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__B__mpc__seed2__days30__scale5__perfect0__drawnone,sweep,B,Bhopal,mpc,2,30,5.0,False,-1,0.3756478063008178,0.5366397232868826,2059.540285443439,1441.6781998104077,773.6617902149882,243.8930614807685,753.2370485983357,207.97099469267937,695.3903224869999,200.6004267936316,0.0759578415999999,0.0561724238520001,0.0,0.0,120.83700366226542,121.488144573525,121.01291428509336,81.51059911807822,39.50231516701517,56.44676118596947,0.0,-0.6716823904634074,0.4957717676354518,0.125,0.2283681524982908,667.6630414429211,0.0,33.20234398244725,53.51857764405067,7152492.802366574,0.0,5.684341886080801e-13,4.82058837292243e-13,7.815970093361102e-14,4.316547119742609e-13,5.684341886080801e-13,1440,9,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__A__mpc__seed3__days30__scale1__perfect0__drawnone,sweep,A,Nagpur,mpc,3,30,1.0,False,-1,0.1033274052045524,0.1476105788636463,2486.60709767094,1740.6249683696583,256.9346591655614,95.41787338741952,108.17640311320298,54.08712517252757,49.32992351316,15.985310441673477,186.2798900701476,118.94544012096527,0.01400001825,0.0009207811928445,100.7059382465104,100.74340850975,100.50608057021708,61.10961423955079,39.39646633066629,3.595256502559597,4.773904881315461,-0.3209038749762737,0.5207615512696046,0.125,0.2283681524982908,1483.3369410515986,0.0,15.478204344240565,15.343831934172504,5709876.205985287,0.0,2.842170943040401e-13,4.810596365700803e-13,7.815970093361102e-14,1.6342482922482304e-13,4.810596365700803e-13,1440,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__B__mpc__seed3__days30__scale5__perfect0__drawnone,sweep,B,Bhopal,mpc,3,30,5.0,False,-1,0.3751637184482667,0.5359481692118097,2055.5952007413107,1438.9166405189176,771.1847391345215,243.2361719831471,750.1649340824243,208.917970631484,690.1581057277501,201.0697951097308,0.1303484926702901,0.0966203696333123,0.0,0.0,122.78984584298192,123.06266178751748,122.9616538853111,83.34234659825317,39.61930728705792,55.37946595341911,0.0,-0.6753031708391454,0.503495128509979,0.125,0.2283681524982908,667.3785332318978,0.0,33.77590190619561,53.64408582978167,7294578.724705839,0.0,5.684341886080801e-13,4.815037257799304e-13,7.815970093361102e-14,4.3431924723336134e-13,5.684341886080801e-13,1440,11,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__A__mpc__seed4__days30__scale1__perfect0__drawnone,sweep,A,Nagpur,mpc,4,30,1.0,False,-1,0.1012412798714979,0.1446303998164256,2489.521795274158,1742.6652566919108,252.04237282154511,93.2011905433246,108.84468728713388,53.82646961459405,49.656699577039,15.692309589908987,178.98290206128922,114.82928927648176,0.0,0.0,100.87969501552236,100.9116521366325,100.75341660771824,61.443819444730224,39.30959716298801,3.463225994048442,4.192028951521526,-0.3927758102354441,0.519054218039568,0.125,0.2283681524982908,1490.2695157178673,0.0,16.28533148876664,15.03343880114588,5686545.94534133,0.0,3.410605131648481e-13,4.818367926873179e-13,7.815970093361102e-14,1.7053025658242404e-13,4.818367926873179e-13,1440,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__B__mpc__seed4__days30__scale5__perfect0__drawnone,sweep,B,Bhopal,mpc,4,30,5.0,False,-1,0.3756489002853168,0.536641286121881,2058.004684093304,1440.603278865313,773.0871963616805,243.6723630423476,753.8080887507703,207.3689365099802,694.7103504854999,200.0068880586496,0.14833854917845,0.1106524053905099,0.0,0.0,121.80132699918452,121.8939823107,122.0934763031351,82.30260453373717,39.790871769397945,55.72634489804981,0.0,-0.787899161497339,0.4957498575467559,0.125,0.2283681524982908,667.1627143511341,0.0,33.63259865880131,53.72720650723108,7255061.965388336,0.0,5.115907697472721e-13,4.827249711070183e-13,7.815970093361102e-14,4.725109192804666e-13,5.115907697472721e-13,1440,10,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__A__tuned__seed0__days30__scale1__perfect0__drawnone,sweep,A,Nagpur,tuned,0,30,1.0,False,-1,0.1013968919760212,0.1448527028228875,2488.7906894790817,1742.153482635357,252.355640692038,95.98437599431176,108.31855137329984,54.08904289884092,72.37865235027195,47.3869481655576,172.6199592412197,109.502534322559,0.0,0.0,55.95445692930044,55.95445692930044,55.94296957706081,39.08396367230261,16.859005904758188,13.300975820749604,5.600514339864687,-0.5344313232487149,0.5459186754883522,0.125,0.2283681524982908,1489.444473790821,0.0,17.106890246096757,14.884841712087423,5697822.172156183,0.0,2.842170943040401e-13,4.812816811750056e-13,7.815970093361102e-14,1.4210854715202006e-13,4.812816811750056e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__B__tuned__seed0__days30__scale5__perfect0__drawnone,sweep,B,Bhopal,tuned,0,30,5.0,False,-1,0.371383940463774,0.5305484863768202,2057.4003033027075,1440.180212311895,764.0854317519234,246.3105837913344,735.8568052033036,199.68636377321363,675.8856560266872,249.3288162465297,0.0,0.0,0.0,0.0,85.18154327004086,85.18154327004086,85.40695013669385,81.53352119181402,3.8734289448798345,75.07825343339354,0.0,-0.5500826412446579,0.3246757745916537,0.125,0.2283681524982908,675.7414124074737,0.0,34.95727533472815,53.69770932204087,7421455.717793721,0.0,4.547473508864641e-13,4.80504525057768e-13,7.815970093361102e-14,3.410605131648481e-13,4.80504525057768e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__A__tuned__seed1__days30__scale1__perfect0__drawnone,sweep,A,Nagpur,tuned,1,30,1.0,False,-1,0.1021328143758709,0.1459040205369584,2485.7953327856485,1740.0567329499538,253.8812732998029,96.69511054982377,108.36963838487102,53.909344752241246,72.42542331529953,47.14950333606026,175.41456108450728,112.18418178137875,0.0,0.0,55.58689611375958,55.58689611375958,55.59380546675043,38.78990395270786,16.803901514042572,12.889748980997942,4.506098595728177,-0.5500826412446579,0.5431732882537956,0.125,0.2283681524982908,1485.8220914976528,0.0,16.502783634288583,15.001519446000575,5688652.362019223,0.0,2.842170943040401e-13,4.812816811750056e-13,7.815970093361102e-14,1.4210854715202006e-13,4.812816811750056e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__B__tuned__seed1__days30__scale5__perfect0__drawnone,sweep,B,Bhopal,tuned,1,30,5.0,False,-1,0.3716720968742851,0.530960138391836,2054.9241417694693,1438.4468992386282,763.7579646890495,246.2534793825252,736.4871790898195,199.93397333882243,674.5534334872011,249.6777677786289,0.0,0.0,0.0,0.0,85.78024280574463,85.78024280574463,86.00495074337852,82.13296391317613,3.871986830202384,73.81499958056651,0.0,-0.5500826412446579,0.3253747036107811,0.125,0.2283681524982908,674.3355663970808,0.0,34.89020190846856,53.746367337927815,7432787.6783850845,0.0,3.410605131648481e-13,4.720668300706168e-13,7.815970093361102e-14,3.410605131648481e-13,4.720668300706168e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__A__tuned__seed2__days30__scale1__perfect0__drawnone,sweep,A,Nagpur,tuned,2,30,1.0,False,-1,0.1003461391671033,0.1433516273815762,2491.379377552548,1743.965564286783,250.00030173793925,94.93852141779358,108.72589656680483,54.040479348632914,72.97516522738844,47.47821661957976,169.0644034321805,108.16016238208243,0.0,0.0,55.42103787658414,55.42103787658414,55.429311044262185,38.67045075180869,16.758860292453488,13.116316975792612,4.57978245113408,-0.5500826412446579,0.5418094735666052,0.125,0.2283681524982908,1493.611894396346,0.0,17.370363499026844,14.727247312052471,5688910.823503187,0.0,2.842170943040401e-13,4.710676293484539e-13,7.815970093361102e-14,1.2789769243681806e-13,4.710676293484539e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__B__tuned__seed2__days30__scale5__perfect0__drawnone,sweep,B,Bhopal,tuned,2,30,5.0,False,-1,0.3718372096596251,0.5311960137994644,2059.540285443439,1441.6781998104077,765.8137129208762,246.64563886311203,739.792560120071,198.8829719674129,678.5966770955972,247.80388946351343,0.0,0.0,0.0,0.0,86.05878522487743,86.05878522487743,86.28158978751323,82.23032577354184,4.051264013971399,74.00662425913994,0.0,-0.5500826412446579,0.327278078608873,0.125,0.2283681524982908,675.5111187370331,0.0,34.772017641535,53.44100482185727,7385670.619744563,0.0,4.547473508864641e-13,4.739542092124793e-13,7.815970093361102e-14,3.410605131648481e-13,4.739542092124793e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__A__tuned__seed3__days30__scale1__perfect0__drawnone,sweep,A,Nagpur,tuned,3,30,1.0,False,-1,0.1047991148465392,0.1497130212093417,2486.60709767094,1740.6249683696583,260.5942228070365,99.65181795162232,108.17683502425486,54.10703113098556,72.69384751763376,47.39247976075489,184.8186272080652,117.8067363122304,0.0,0.0,55.34108627220496,55.34108627220496,55.34925530084925,38.51060644817611,16.838648852673145,13.151716423997488,4.882784386890041,-0.5500826412446579,0.5419136126003671,0.125,0.2283681524982908,1479.6773774101237,0.0,15.814346885920918,15.407329284878273,5749139.149465846,0.0,2.842170943040401e-13,4.816147480823929e-13,7.815970093361102e-14,1.8474111129762605e-13,4.816147480823929e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__B__tuned__seed3__days30__scale5__perfect0__drawnone,sweep,B,Bhopal,tuned,3,30,5.0,False,-1,0.3718803231526645,0.5312576045038065,2055.5952007413107,1438.9166405189176,764.435407522745,246.55784014569903,735.9406755306503,200.728660806982,674.5031817858268,250.7075771393606,0.0,0.0,0.0,0.0,85.7824887432566,85.7824887432566,86.00679997960727,82.20771831567518,3.7990816639320784,74.54822256716236,0.0,-0.5500826412446579,0.3257714048939872,0.125,0.2283681524982908,674.1278648436743,0.0,35.33006033914309,53.45360597222298,7539370.957005447,0.0,4.547473508864641e-13,4.803935027553052e-13,7.815970093361102e-14,3.410605131648481e-13,4.803935027553052e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__A__tuned__seed4__days30__scale1__perfect0__drawnone,sweep,A,Nagpur,tuned,4,30,1.0,False,-1,0.1027876526182647,0.1468395037403782,2489.521795274158,1742.6652566919108,255.892101478239,97.5183430053636,108.83296556209336,53.84479206435234,72.98211129291539,47.24182565078621,177.62469353948393,113.76524267399844,0.0,0.0,55.56181400041706,55.56181400041706,55.57116834653863,38.78585628329177,16.78531206324685,13.117347663794542,4.287553394610039,-0.5500826412446579,0.5407282951230937,0.125,0.2283681524982908,1486.4197870611736,0.0,16.60433541234543,15.113934624680024,5726102.009498278,0.0,2.842170943040401e-13,4.803935027553052e-13,7.815970093361102e-14,1.5631940186722204e-13,4.803935027553052e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__B__tuned__seed4__days30__scale5__perfect0__drawnone,sweep,B,Bhopal,tuned,4,30,5.0,False,-1,0.3724207129597037,0.5320295899424338,2058.004684093304,1440.603278865313,766.4435717244381,246.905459746774,740.212827564172,198.54613582940488,678.7118816892684,248.54350239200988,0.0,0.0,0.0,0.0,86.09364738993385,86.09364738993385,86.31786348342773,82.48813899796377,3.8297244854639536,74.81428417112906,0.0,-0.5500826412446579,0.3258665477507748,0.125,0.2283681524982908,673.8063389883765,0.0,35.18798343753736,53.77811937889052,7496008.8306262735,0.0,4.547473508864641e-13,4.7706283368143e-13,7.815970093361102e-14,3.410605131648481e-13,4.7706283368143e-13,0,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__A__mpc__seed0__days30__scale2__perfect0__drawnone,sweep,A,Nagpur,mpc,0,30,2.0,False,-1,0.1766892345739713,0.2524131922485304,2488.7906894790817,1742.153482635357,439.7425219388852,160.54059090362824,216.6879672935235,108.13795092272076,156.99812456139,55.673775605476926,264.51702904944653,171.96612020932957,0.0,0.0,122.72741877074505,123.0941836262,122.71737703392702,65.6300871056532,57.08728992827381,10.93012384000468,4.718600607764791,-0.5774431482222077,0.5874848850402095,0.125,0.2283681524982908,1302.0575925439737,0.0,24.27527952175164,26.01276318012917,6371747.317170074,0.0,4.547473508864641e-13,4.827249711070183e-13,7.815970093361102e-14,2.273736754432321e-13,4.827249711070183e-13,1440,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__C__mpc__seed0__days30__scale0.5__perfect0__drawnone,sweep,C,Coimbatore,mpc,0,30,0.5,False,-1,0.0463054657233269,0.0661506653190385,2322.8713101804765,1626.0099171263334,107.56163783326164,32.445113696053966,98.26538220357652,37.84863543740797,52.228639059,14.101472532700557,0.004539620015052,0.0023815722508508,0.01911229125,0.0014948484505691,73.64764035658695,73.65298802634999,73.37266002137909,47.62354759465968,25.74911242671942,3.59410164185826,0.001214376598202,-0.1510943374914259,0.4260746726992632,0.125,0.2283681524982908,1518.0949111405737,0.0,24.38452191170873,9.660668199926167,1974505.0807303404,0.0,1.7053025658242404e-13,4.813927034774679e-13,7.815970093361102e-14,1.7053025658242404e-13,4.813927034774679e-13,1440,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__A__mpc__seed1__days30__scale2__perfect0__drawnone,sweep,A,Nagpur,mpc,1,30,2.0,False,-1,0.1770049051906424,0.2528641502723464,2485.7953327856485,1740.0567329499538,439.9979672030652,160.829872399406,216.82812551354883,107.78600234306982,153.91505086878502,55.63188434905404,266.58876990363217,174.37031941466756,0.0,0.0,124.59898207303384,124.692134481,124.48522278380196,68.18268292609753,56.30253985770442,9.511182552988483,3.289653210059781,-0.4730471843855997,0.5868064736175042,0.125,0.2283681524982908,1299.7053975943902,0.0,24.09944633315612,26.05336686681597,6354051.359479437,0.0,5.684341886080801e-13,4.831690603168681e-13,7.815970093361102e-14,2.273736754432321e-13,5.684341886080801e-13,1440,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__C__mpc__seed1__days30__scale0.5__perfect0__drawnone,sweep,C,Coimbatore,mpc,1,30,0.5,False,-1,0.0464694766220287,0.0663849666028982,2320.075643933272,1624.05295075329,107.81270089709544,32.493177887098696,98.32925154424798,37.72583334987804,52.37660114850001,13.766023511869133,0.134283477175,0.0998631891083618,0.00583237275,0.0004472704051491,74.02313826810004,74.0231382739,73.53020252079834,47.52071434442967,26.009488176368667,3.617742292841412,0.0008936983146778,0.0417432178869548,0.4511925294147527,0.125,0.2283681524982908,1515.8868817036966,0.0,24.26679630766547,9.718380998595984,2023237.5513578453,0.0,1.7053025658242404e-13,4.831690603168681e-13,7.815970093361102e-14,1.4210854715202006e-13,4.831690603168681e-13,1440,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__A__mpc__seed2__days30__scale2__perfect0__drawnone,sweep,A,Nagpur,mpc,2,30,2.0,False,-1,0.17542244369867,0.2506034909981,2491.379377552548,1743.965564286783,437.0438585907393,159.36746053317256,217.61863689652893,108.04294494315472,155.32052180549252,56.6148731580878,259.8395791566816,169.36381723842536,0.002388701275,0.0001556105554543,124.25230924467655,124.633956302375,124.28442630692246,67.98983705952102,56.29458924740142,10.939886488517535,4.230684641870697,-0.6190903723570652,0.5869733101111564,0.125,0.2283681524982908,1306.5683375435458,0.0,24.51132871366313,25.82537035233356,6357032.594630113,0.0,4.547473508864641e-13,4.831690603168681e-13,7.815970093361102e-14,2.842170943040401e-13,4.831690603168681e-13,1440,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
sweep__C__mpc__seed2__days30__scale0.5__perfect0__drawnone,sweep,C,Coimbatore,mpc,2,30,0.5,False,-1,0.0466643840038176,0.0666634057197395,2325.2874190490447,1627.7011933343313,108.5081050417507,32.70746016491604,98.68753941358706,37.81273432247376,51.99353704625,13.992739157996734,0.0423634692699999,0.0307339519652336,0.0052841287499999,0.0004076146959368,75.17396779335176,75.1816414044,74.06668145600072,48.262403320721845,25.804278135278867,3.560357535234853,0.0010180774995507,0.6917627909025534,0.4155235464485075,0.125,0.2283681524982908,1518.8397201400824,0.0,24.202504252751805,9.802488231175465,1936425.155434716,0.0,1.7053025658242404e-13,4.829470157119431e-13,7.815970093361102e-14,1.4210854715202006e-13,4.829470157119431e-13,1440,0,"{""absorption_nominal_cop"": 0.72, ""capture_fraction"": 0.7, ""hp_eta2"": 0.45, ""mechanical_chiller_nominal_cop"": 5.5, ""orc_eta2"": 0.55, ""store_loss_per_day"": 0.015}"
